,shadow_start,date_retro,shadow_direct,planet_pos_retro,planet_pos_dir,inner_start,inner_end
2197-12-06 20:57:01.886786,2197-09-24 00:00:00,2197-10-26 14:22:35.984111,2198-01-07 00:00:00,242.13699161029882,226.69173291423192,32,32
2199-07-15 23:37:16.259026,2199-04-30 00:00:00,2199-06-02 21:59:44.022049,2199-08-18 00:00:00,101.36349651640919,84.79799478534396,33,34
2201-02-20 06:11:24.158546,2200-12-09 00:00:00,2201-01-10 03:23:24.201300,2201-03-24 00:00:00,318.28932517145194,302.68318008422318,32,32
2202-09-24 20:05:22.501777,2202-07-10 00:00:00,2202-08-13 00:15:16.717902,2202-10-27 00:00:00,168.37939539920703,152.10368607775425,34,33
2204-05-04 04:27:45.057037,2204-02-19 00:00:00,2204-03-22 20:45:27.876990,2204-06-06 00:00:00,31.263723697718792,14.931281873533806,32,33
2205-12-05 10:36:39.003590,2205-09-22 00:00:00,2205-10-25 03:02:29.144612,2206-01-05 00:00:00,239.7077958586556,224.25068046102447,33,31
2207-07-14 16:25:04.440039,2207-04-29 00:00:00,2207-06-01 14:54:06.130145,2207-08-17 00:00:00,99.195606515225592,82.651269927479149,33,34
2209-02-17 18:56:20.346343,2208-12-07 00:00:00,2209-01-07 16:45:05.350848,2209-03-21 00:00:00,315.83636550679478,300.247925936907,31,32
2210-09-22 11:28:11.720794,2210-07-07 00:00:00,2210-08-10 14:45:44.566011,2210-10-25 00:00:00,166.18882893166398,149.89225234412726,34,33
2212-05-01 18:49:06.454998,2212-02-16 00:00:00,2212-03-20 12:23:50.220404,2212-06-04 00:00:00,29.004941704447642,12.681304984228344,33,34
